chr	start	end	omim_id
chr10	90424198	90438571	601980
chr10	90466005	90512533	613922
chr10	90519776	90539383	613924
chr10	90562486	90580303	613923
chr10	90640001	90683244	612352
chr10	90694830	90751094	102620
chr10	90750554	90776816	134637
chr10	90965385	90967074	604551
chr10	90973328	91011532	613497
chr10	91061802	91069028	147040
chr10	91087753	91100725	604650
chr10	91152379	91166244	147690
chr10	91174324	91180754	616135
chr10	91190055	91295351	611910
chr10	91339251	91403673	606160
chr10	91352503	91352584	613189
chr10	91461346	91534691	605498
chr10	92500579	92617796	182137
chr10	92631730	92668313	606115
chr10	92671852	92680844	609599
chr10	92922749	93044094	617407
chr10	93168991	93274577	620876
chr10	93388198	93392828	602999
chr10	93558182	93625232	607128
chr10	93666340	93669243	620879
chr10	93683526	93791194	605191
chr10	93806448	94050835	610606
chr10	94050923	94113721	610637
chr10	94211440	94333850	146680
chr10	94352886	94415152	148760
chr10	94449711	94455404	604420
chr10	94586587	94819247	609672
chr10	94820554	94829297	608428
chr10	94833231	94837641	602239
chr10	95066185	95242091	604603
chr10	95256368	95288849	610000
chr10	95326421	95349829	609044
chr10	95351450	95361501	180250
chr10	95372293	95425767	600827
chr10	95427639	95462716	608866
chr10	95517692	95557916	604619
chr10	95653734	95669587	617167
chr10	95753687	96092580	608414
chr10	96092982	96122696	610769
chr10	96162297	96296089	620003
chr10	96305544	96361856	603946
chr10	96443485	96495947	601131
chr10	96522437	96615304	124020
chr10	96698414	96749848	601130
chr10	96796528	96829254	601129
chr10	96997328	97050760	605900
chr10	97071529	97321128	605264
chr10	97365697	97416468	138250
chr10	97423157	97453684	613847
chr10	97471520	97637023	601752
chr10	97803339	97820627	620395
chr10	97889471	97965047	617733
chr10	97948926	98031326	604515
chr10	98064190	98098321	187410
chr10	98102977	98118759	617200
chr10	98124364	98273683	606743
chr10	98277866	98346769	616872
chr10	98353071	98480271	607942
chr10	98592054	98755713	607698
chr10	98757794	98945716	603742
chr10	98981935	99052394	611587
chr10	99079027	99081672	602503
chr10	99092253	99094486	605006
chr10	99116113	99161097	617723
chr10	99185947	99193201	172250
chr10	99195665	99205763	606493
chr10	99205931	99217127	616750
chr10	99218080	99258551	614777
chr10	99258680	99330963	616388
chr10	99332197	99343641	610734
chr10	99344145	99372559	613597
chr10	99374311	99393913	617736
chr10	99400427	99436191	609763
chr10	99437180	99446998	618537
chr10	99473486	99477907	616970
chr10	99496884	99520652	610243
chr10	99526507	99531756	604158
chr10	99609599	99631335	614189
chr10	99624756	99790378	606276
chr10	100007446	100027951	607318
chr10	100143324	100174939	617889
chr10	100175954	100206692	604982
chr10	100216833	100995632	613469
chr10	101089112	101154087	607802
chr10	101156626	101190381	138180
chr10	101292698	101296281	606727
chr10	101370278	101380196	609767
chr10	101419265	101470998	616753
chr10	101454049	101491884	603646
chr10	101491990	101515891	610101
chr10	101542396	101612351	601107
chr10	101635333	101769704	611282
chr10	101801949	101841626	603103
chr10	101909850	101945786	611604
chr10	101948056	101989353	600664
chr10	101992054	102027395	616120
chr10	101996912	101997059	611330
chr10	102033049	102046437	609768
chr10	102047905	102089985	604532
chr10	102106989	102124583	604031
chr10	102133332	102148111	616240
chr10	102222765	102243501	601396
chr10	102246403	102279618	610258
chr10	102283485	102289680	602140
chr10	102295699	102319755	606615
chr10	102495152	102589701	167409
chr10	102672719	102724891	610348
chr10	102729260	102745373	618991
chr10	102737576	102747254	611848
chr10	102747299	102754160	606075
chr10	102756344	102767590	610454
chr10	102767435	102790886	612971
chr10	102790990	102800998	615571
chr10	102821745	102827888	609208
chr10	102849077	102890903	612734
chr10	102891056	102897546	186770
chr10	102986750	102989220	604255
chr10	103113921	103317070	603482
chr10	103338638	103348027	606343
chr10	103348077	103369419	616467
chr10	103370422	103455052	608071
chr10	103529865	103540126	600483
chr10	103541081	103543203	606456
chr10	103544206	103578201	604039
chr10	103585730	103603557	604661
chr10	103605355	103815930	620867
chr10	103825105	103827793	607522
chr10	103866245	103880125	603451
chr10	103892796	103910090	617462
chr10	103912145	103923627	602394
chr10	103986055	103989346	611815
chr10	103989945	104001269	602669
chr10	103990399	104142653	603698
chr10	104153866	104162286	164012
chr10	104162375	104179703	602327
chr10	104180592	104182893	610287
chr10	104183005	104192331	614142
chr10	104196268	104196341	610567
chr10	104221151	104236802	620255
chr10	104238985	104262469	605143
chr10	104263728	104393292	607035
chr10	104404235	104418075	606125
chr10	104433487	104474154	604695
chr10	104474392	104503249	615570
chr10	104503704	104576019	611129
chr10	104590287	104597170	609300
chr10	104614015	104624718	616600
chr10	104629226	104661656	611806
chr10	104678050	104849979	607803
chr10	104847794	104953029	600417
chr10	105036894	105050103	605338
chr10	105062552	105110897	607816
chr10	105127732	105148822	601787
chr10	105148806	105156232	615204
chr10	105156382	105206051	612333
chr10	105206542	105212127	612235
chr10	105212996	105218657	612234
chr10	105232560	105238997	618263
chr10	105253461	105352303	603804
chr10	105353783	105615334	619455
chr10	105637326	105677942	613128
chr10	105726897	105788991	616563
chr10	105791043	105845638	113811
chr10	105879923	105886141	616527
chr10	105889645	105992122	617558
chr10	106013930	106027213	605482
chr10	106028941	106064708	612314
chr10	106069457	106098223	620205
chr10	106098277	106214860	619129
chr10	106401047	107025000	606285
chr10	108333420	108924464	606283
chr10	111624523	111683269	602443
chr10	111756130	111895323	601568
chr10	111967362	112047123	600020
chr10	112050487	112064678	603519
chr10	112257664	112271291	603069
chr10	112327452	112365806	606062
chr10	112404093	112599226	613171
chr10	112631685	112659764	608610
chr10	112658487	112679124	613605
chr10	112679127	112773423	602775
chr10	112836786	112840665	104210
chr10	113909622	113943523	602395
chr10	114043157	114064796	602653
chr10	114133873	114188134	605677
chr10	114184169	114207330	618715
chr10	114206972	114615127	614316
chr10	114710005	114927437	602228
chr10	115310589	115349361	603924
chr10	115348472	115423800	602873
chr10	115438952	115490664	601761
chr10	115594483	115614153	609682
chr10	115614419	115676953	618277
chr10	115803624	115806663	109630
chr10	115880620	115933979	619249
chr10	115939045	115992425	605796
chr10	115999012	116054248	618281
chr10	116054582	116164261	612420
chr10	116190870	116528063	602330
chr10	116581538	116659591	617312
chr10	116697953	116737435	610726
chr10	116853123	117708510	612869
chr10	117816435	118034217	601496
chr10	118305442	118327367	246600
chr10	118350470	118368687	604422
chr10	118380464	118404654	604423
chr10	118430702	118609233	610701
chr10	118609009	118642112	131375
chr10	118659822	118886097	611171
chr10	118888030	118897781	604294
chr10	118956999	118969810	613655
chr10	119000624	119038941	193001
chr10	119036784	119134951	614235
chr10	119243803	119304579	607637
chr10	119302256	119309057	600035
chr10	119764426	119806452	608599
chr10	119806331	119969665	608598
chr10	120349508	120355160	600895
chr10	120435922	120514482	618764
chr10	120789225	120793242	608226
chr10	120793181	120840329	602039
chr10	120900278	120925226	615564
chr10	120927231	120938324	604769
chr10	120967082	121219257	600870
chr10	121259328	121302231	602856
chr10	121332976	121356476	603413
chr10	121410891	121437331	603883
chr10	121485561	121588659	609389
chr10	121588951	121633093	610909
chr10	121652241	121704169	617852
chr10	122610873	122669036	606417
chr10	123237845	123357958	176943
chr10	123499938	123687978	607103
chr10	123716605	123734732	612987
chr10	123748677	124014057	605302
chr10	124134223	124202116	607772
chr10	124214168	124216868	611313
chr10	124221068	124274423	602194
chr10	124320269	124403252	601969
chr10	124591673	124605373	616644
chr10	124690416	124713743	620661
chr10	124739916	124749906	611310
chr10	124750322	124768311	606238
chr10	124768521	124817806	600301
chr10	124895485	124898939	613380
chr10	124907651	124910188	600647
chr10	124913917	124929983	603719
chr10	125425870	125456915	604847
chr10	125505154	125651323	617348
chr10	125767183	125853114	608277
chr10	126085871	126107492	613349
chr10	126133811	126138604	621058
chr10	126150391	126302710	617231
chr10	126307860	126432947	617289
chr10	126444821	126480456	617794
chr10	126490387	126525236	611144
chr10	126630691	126676758	611749
chr10	126672885	126849599	602619
chr10	127408277	127452708	620463
chr10	127455021	127464390	608416
chr10	127473548	127511827	606938
chr10	127512114	127542264	611883
chr10	127524905	127569861	607960
chr10	127585132	127698161	611640
chr10	127700959	128077046	602714
chr10	128113565	128359262	617735
chr10	128593996	129250780	601403
chr10	128933693	128994855	617129
chr10	129347572	129351804	609513
chr10	129535448	129539447	617202
chr10	129676104	129691205	620256
chr10	129705366	129884119	600926
chr10	129894922	129924687	176741
chr10	131265504	131569247	156569
chr10	131633496	131762538	607407
chr10	131934654	131978641	612754
chr10	132890653	133109984	620498
chr10	133747954	133773338	613992
chr10	133781187	133795427	603293
chr10	133849867	133998362	611198
chr10	134000451	134019263	608407
chr10	134020995	134145384	621308
chr10	134351290	134596984	600106
chr10	134596684	134599651	605955
chr10	134621895	134756074	618543
chr10	134901427	134945179	612302
chr10	134973722	135039916	616237
chr10	135043720	135045062	604130
chr10	135051358	135055432	607158
chr10	135075926	135090372	602267
chr10	135092138	135125841	617817
chr10	135137575	135150400	604647
chr10	135160876	135166187	609776
chr10	135168661	135171523	617725
chr10	135175988	135186858	602292
chr10	135192765	135205198	615853
chr10	135234169	135238129	610447
chr10	135340866	135352627	124040
chr10	135367402	135381795	611486
chr11	193077	194575	610176
chr11	196760	200258	608356
chr11	202923	207399	615417
chr11	207707	215113	609146
chr11	215029	236931	604481
chr11	236975	252984	603481
chr11	278406	285388	609650
chr11	289125	296107	617032
chr11	298199	299526	614757
chr11	307815	309395	605578
chr11	314039	315272	604456
chr11	319675	320860	605579
chr11	369498	382117	618560
chr11	392595	404908	605561
chr11	405715	417397	605478
chr11	417937	442011	619963
chr11	448267	491399	612793
chr11	494514	507242	173320
chr11	532241	535576	190020
chr11	537526	554912	618227
chr11	560969	564025	143023
chr11	568088	568198	612982
chr11	576469	612222	611780
chr11	612554	615950	605047
chr11	616582	624955	606839
chr11	626308	627181	182099
chr11	637268	640706	126452
chr11	644232	707083	602635
chr11	695815	705028	620248
chr11	706230	727727	614988
chr11	747463	765012	602063
chr11	767221	777487	621361
chr11	787114	790090	608213
chr11	790474	798281	609302
chr11	799183	805231	605247
chr11	809966	812876	180530
chr11	818913	825573	609059
chr11	827918	831986	614177
chr11	832951	838831	602243
chr11	839720	842529	601189
chr11	842851	867111	602644
chr11	867858	914845	615692
chr11	925869	1012240	607242
chr11	1012822	1036718	158374
chr11	1074873	1104416	158370
chr11	1151579	1222364	158373
chr11	1244295	1283402	600770
chr11	1295600	1330862	606277
chr11	1411163	1483919	609236
chr11	1490686	1508009	611969
chr11	1575280	1593501	602038
chr11	1605571	1606513	148022
chr11	1753635	1771825	618293
chr11	1773984	1785157	116840
chr11	1855656	1858751	607719
chr11	1860210	1862908	191043
chr11	1874313	1913493	153432
chr11	1909307	1913125	621365
chr11	1940932	1959932	600692
chr11	1968561	2036174	600789
chr11	2016405	2022496	103280
chr11	2017988	2018061	615509
chr11	2150346	2170796	147470
chr11	2161741	2169896	610146
chr11	2181008	2182439	176730
chr11	2185158	2193045	191290
chr11	2289727	2291818	601886
chr11	2316857	2324370	611033
chr11	2323242	2339434	603853
chr11	2397409	2418627	186845
chr11	2421979	2425106	603852
chr11	2425744	2465744	604600
chr11	2466237	2870335	607542
chr11	2629557	2721224	604115
chr11	2891262	2893335	610980
chr11	2904447	2907005	600856
chr11	2908573	2924805	603240
chr11	2920920	2946476	602631
chr11	2949502	2950650	602131
chr11	2965666	3013559	601651
chr11	3022158	3078653	123859
chr11	3108336	3186540	606733
chr11	3239173	3240043	607234
chr11	3246259	3253647	607232
chr11	3379156	3400376	602187
chr11	3402190	3430378	608999
chr11	3659741	3663609	610625
chr11	3666357	3685646	601625
chr11	3686816	3692614	606372
chr11	3696239	3818776	601021
chr11	3818953	3847601	615187
chr11	3848207	3862189	179505
chr11	3875833	4114438	605921
chr11	4115914	4160155	180410
chr11	4406126	4414932	109092
chr11	4619901	4629461	613184
chr11	4665211	4676718	611267
chr11	4701400	4719083	611268
chr11	4726013	5013659	605470
chr11	5246693	5248301	141900
chr11	5254067	5255713	142000
chr11	5265783	5266776	616308
chr11	5269498	5271087	142200
chr11	5274417	5276011	142250
chr11	5289574	5291175	142100
chr11	5344588	5345527	621187
chr11	5528529	5531187	605473
chr11	5617340	5634182	607564
chr11	5641173	5665628	605684
chr11	5684424	5706304	608487
chr11	5711019	5732093	606559
chr11	6232574	6255866	620229
chr11	6260318	6265709	609472
chr11	6281067	6293357	118445
chr11	6340175	6341731	618303
chr11	6411703	6416226	607608
chr11	6416354	6440683	602709
chr11	6452278	6462217	142290
chr11	6469842	6495689	605493
chr11	6497748	6502561	601638
chr11	6502730	6505911	607388
chr11	6518509	6593250	617277
chr11	6616301	6624846	615818
chr11	6625003	6632101	602366
chr11	6627523	6633447	600475
chr11	6633998	6640653	607998
chr11	6642560	6677040	603057
chr11	6701615	6704571	611830
chr11	6812966	6820920	608495
chr11	6866913	6867867	608493
chr11	6912804	6913731	608494
chr11	6947656	7010161	605016
chr11	7018315	7041577	605015
chr11	7041709	7092757	609665
chr11	7110228	7112379	605444
chr11	7273134	7490274	613528
chr11	7535229	7674987	603142
chr11	7686334	7695498	608342
chr11	7710667	7728024	618962
chr11	7979083	7986994	609662
chr11	8008883	8023399	603914
chr11	8060179	8127790	601197
chr11	8114511	8190572	610509
chr11	8245855	8290334	186921
chr11	8413416	8615775	607670
chr11	8633586	8704778	612000
chr11	8704338	8711419	603637
chr11	8706985	8707116	611333
chr11	8714898	8932498	140750
chr11	8932735	8941626	609191
chr11	8959124	8964563	609154
chr11	8968748	8986494	620293
chr11	9002122	9025548	613125
chr11	9041022	9113146	611747
chr11	9160371	9286897	617278
chr11	9302200	9336140	620271
chr11	9406198	9469674	605586
chr11	9482558	9550071	603433
chr11	9595216	9611532	193525
chr11	9685623	9774540	604762
chr11	9800214	10326388	607697
chr11	10326619	10328944	103275
chr11	10471934	10529126	102772
chr11	10533219	10562734	616641
chr11	10578512	10590212	605702
chr11	10594641	10715302	604673
chr11	10772792	10801293	609366
chr11	10818600	10830473	602325
chr11	10874252	10879600	615251
chr11	11292423	11643552	615136
chr11	11863518	11983434	614460
chr11	11984582	12030883	605416
chr11	12132136	12383687	608881
chr11	12399117	12556903	608120
chr11	12695967	12966284	189967
chr11	13001080	13011095	618335
chr11	13030862	13033666	614713
chr11	13298198	13408813	602550
chr11	13409554	13484769	615933
chr11	13513600	13517728	168450
chr11	13690214	13753893	616107
chr11	13984269	14289679	604989
chr11	14299467	14386052	600098
chr11	14479057	14521357	600959
chr11	14526421	14665208	602854
chr11	14665349	14920867	602047
chr11	14898985	14913989	608713
chr11	14988213	14993897	114130
chr11	15095138	15100183	114160
chr11	15133969	15268754	610668
chr11	15987994	16760024	607257
chr11	16760193	16779887	619625
chr11	16798843	17035961	612686
chr11	17095934	17099214	180476
chr11	17108121	17229533	603601
chr11	17298285	17353758	608020
chr11	17373346	17398888	613714
chr11	17406794	17410893	600937
chr11	17414044	17498392	600509
chr11	17515446	17565963	605242
chr11	17568805	17667591	604487
chr11	17741117	17743683	159970
chr11	17756327	17804604	176258
chr11	17809594	18034594	606051
chr11	18039101	18067816	191060
chr11	18142501	18160035	607229
chr11	18194383	18195827	607230
chr11	18252901	18258349	104752
chr11	18259782	18270215	104751
chr11	18287810	18291514	104750
chr11	18300216	18343721	607521
chr11	18344113	18388592	189972
chr11	18416109	18429972	150000
chr11	18433864	18473610	150150
chr11	18477402	18501148	618928
chr11	18501857	18548489	601387
chr11	18551155	18610281	610985
chr11	18621335	18631421	620764
chr11	18627949	18655889	621282
chr11	18749474	18814268	176879
chr11	18955045	18960961	607227
chr11	19076001	19082264	607228
chr11	19138714	19197962	612815
chr11	19203576	19223530	600824
chr11	19245609	19263202	612047
chr11	19366782	20143147	607026
chr11	20177700	20182021	619830
chr11	20385259	20405328	605628
chr11	20409261	20530884	603190
chr11	20621153	20680831	604159
chr11	20691096	21597232	602319
chr11	22214630	22304903	608662
chr11	22359926	22401049	607563
chr11	22644078	22647369	613897
chr11	22688156	22834601	602835
chr11	22840472	22851347	620965
chr11	24518598	25104184	608178
chr11	26210354	26684836	610110
chr11	26580578	26593810	608566
chr11	26688566	26743607	612455
chr11	27015658	27018634	617085
chr11	27062361	27149356	603312
chr11	27360058	27384762	612324
chr11	27387507	27494337	606666
chr11	27515964	27528316	612332
chr11	27528398	27719718	611468
chr11	27676439	27743577	113505
chr11	28042165	28129703	611271
chr11	28078361	28078457	612330
chr11	28129934	28355054	618711
chr11	30031276	30038577	176266
chr11	30252560	30256741	136530
chr11	30344650	30359770	612295
chr11	30405641	30607900	600911
chr11	30885149	31391286	608062
chr11	31391406	31454382	611072
chr11	31453947	31531169	612323
chr11	31531313	31811872	606985
chr11	31810573	31839509	607108
chr11	32112619	32127268	602735
chr11	32409320	32457085	607102
chr11	32457063	32480315	607899
chr11	32605376	32627810	609641
chr11	32624266	32816208	612328
chr11	32851472	32879666	611690
chr11	32914356	33001816	619440
chr11	33037423	33055128	612294
chr11	33097695	33101000	612296
chr11	33106129	33183026	600367
chr11	33278217	33378569	604424
chr11	33397653	33695648	612297
chr11	33724555	33758025	107271
chr11	33762489	33796066	609089
chr11	33880121	33913623	180385
chr11	34073277	34124157	601178
chr11	34127175	34168455	609221
chr11	34172533	34379557	621014
chr11	34460480	34493607	115500
chr11	34500337	34535341	605169
chr11	34642639	34684835	605439
chr11	34903841	34937926	612491
chr11	34937984	35017675	608769
chr11	35160717	35253949	107269
chr11	35272751	35441605	600300
chr11	35640007	35642413	612206
chr11	35684322	35839557	612298
chr11	35965611	36253686	617986
chr11	36293841	36310974	612299
chr11	36317837	36486754	611728
chr11	36505318	36531822	602355
chr11	36531902	36601312	179615
chr11	36613492	36619786	179616
chr11	36616051	36680822	619270
chr11	40135758	41481202	608817
chr11	43333545	43366079	609774
chr11	43380469	43516481	619388
chr11	43602943	43603033	621205
chr11	43702287	43878165	609574
chr11	43902380	43941824	610603
chr11	44087819	44105787	608405
chr11	44117227	44273512	608210
chr11	44281989	44331689	605420
chr11	44587212	44641908	600623
chr11	44748511	44953974	619399
chr11	44953898	44972857	617867
chr11	45115709	45246639	616347
chr11	45261852	45307892	607716
chr11	45669238	45687172	603797
chr11	45825629	45834567	605881
chr11	45868668	45904795	603732
chr11	45907201	45928016	604641
chr11	45931213	45939428	603360
chr11	45943171	45950647	609709
chr11	45950869	46143005	608325
chr11	46299212	46342959	616215
chr11	46354475	46402101	601441
chr11	46402333	46405387	162096
chr11	46405338	46413326	118495
chr11	46417963	46615573	611359
chr11	46624410	46638777	615086
chr11	46639102	46696068	615088
chr11	46698629	46722169	602732
chr11	46722580	46727462	616454
chr11	46740762	46761056	176930
chr11	46764597	46867831	611142
chr11	46878267	46940101	604270
chr11	46958311	47185936	620479
chr11	47185851	47198430	606908
chr11	47199072	47207985	606513
chr11	47236004	47260768	600811
chr11	47260852	47270365	171650
chr11	47269850	47290584	602423
chr11	47290738	47351582	603584
chr11	47352956	47374253	600958
chr11	47376410	47400098	165170
chr11	47428826	47438051	608735
chr11	47440325	47447990	186852
chr11	47459314	47470688	601592
chr11	47487488	47587091	601074
chr11	47587150	47595013	609538
chr11	47593748	47600522	617645
chr11	47600625	47606114	603846
chr11	47611218	47615963	614911
chr11	47638868	47664111	613221
chr11	47681142	47736921	617345
chr11	47738045	47788893	615265
chr11	47799669	47869902	607614
chr11	48002110	48192391	600925
chr11	49166643	49230154	600934
chr11	51515281	51516211	614273
chr11	55702931	55703876	608496
chr11	55761156	55762101	608492
chr11	56949426	56959191	615213
chr11	57001064	57004724	600052
chr11	57067115	57092426	607104
chr11	57093461	57103366	604328
chr11	57105825	57139869	600843
chr11	57144241	57148623	606814
chr11	57154252	57158123	605601
chr11	57174426	57195053	618034
chr11	57228000	57245007	610462
chr11	57252006	57283175	603733
chr11	57295936	57298227	602251
chr11	57305067	57317745	613664
chr11	57319134	57335408	603890
chr11	57365157	57382321	606860
chr11	57408670	57408759	610175
chr11	57412559	57417385	609725
chr11	57425233	57429337	608757
chr11	57435585	57468654	614586
chr11	57471180	57479687	612385
chr11	57480064	57508445	616715
chr11	57508962	57511022	607914
chr11	57510985	57519291	621145
chr11	57529273	57587012	601045
chr11	57884213	57893002	620828
chr11	58294343	58345606	605390
chr11	58346535	58389023	619289
chr11	58390137	58393206	118945
chr11	58476229	58499416	607424
chr11	58601537	58612177	614762
chr11	58672953	58723879	614761
chr11	58874709	58894885	615584
chr11	58910328	58922512	615292
chr11	58938902	58976061	616110
chr11	58975982	58980400	610390
chr11	59126367	59139187	615702
chr11	59341870	59383247	167040
chr11	59404188	59436510	614660
chr11	59522848	59573351	600876
chr11	59573612	59578251	611829
chr11	59596745	59612972	609342
chr11	59620280	59633960	189905
chr11	59646254	59663956	621112
chr11	59705904	59724953	621111
chr11	59807881	59815517	620263
chr11	59824137	59838588	606498
chr11	59856136	59865940	147138
chr11	59939079	59952139	606548
chr11	59967742	60010610	608401
chr11	60048138	60076443	606547
chr11	60094727	60116545	608402
chr11	60146004	60163421	606502
chr11	60197044	60215265	606499
chr11	60223319	60238225	112210
chr11	60260250	60274903	606550
chr11	60467084	60483280	606549
chr11	60552805	60568778	608403
chr11	60609585	60618554	611293
chr11	60618405	60623423	604837
chr11	60635014	60643160	195000
chr11	60658018	60674057	608330
chr11	60681629	60690915	619168
chr11	60691931	60704631	617363
chr11	60704555	60719648	610408
chr11	60739151	60787849	186720
chr11	60861434	60895324	153340
chr11	60897728	60928898	610038
chr11	60989818	60999166	169720
chr11	61008646	61018916	169730
chr11	61025757	61062788	611115
chr11	61066922	61100577	600045
chr11	61100699	61120898	615844
chr11	61116219	61129755	618757
chr11	61129845	61144342	614459
chr11	61160058	61166318	613277
chr11	61170200	61197447	621247
chr11	61197595	61214205	613019
chr11	61248591	61258400	619047
chr11	61281185	61348548	604146
chr11	61447862	61514473	614015
chr11	61520107	61555990	608329
chr11	61556420	61560071	617615
chr11	61560382	61564710	600393
chr11	61567098	61584475	606148
chr11	61583674	61634826	606149
chr11	61640997	61659017	606150
chr11	61664772	61687756	621025
chr11	61717822	61732987	607854
chr11	61731756	61735106	134770
chr11	61891482	61920641	604411
chr11	61957687	61961011	615060
chr11	61976144	61981415	604398
chr11	62009710	62012284	615061
chr11	62037629	62040632	605562
chr11	62063752	62066547	615062
chr11	62104919	62160884	609212
chr11	62186504	62190667	192020
chr11	62201015	62314278	103390
chr11	62327067	62341363	130593
chr11	62342523	62358995	610641
chr11	62360685	62369337	603947
chr11	62369689	62380247	618118
chr11	62380728	62382588	180721
chr11	62382767	62389458	606374
chr11	62392300	62414085	104160
chr11	62414319	62420774	611349
chr11	62432783	62435580	617897
chr11	62439144	62441158	616097
chr11	62443971	62446545	616378
chr11	62457746	62477009	606158
chr11	62475147	62476673	608941
chr11	62518434	62521632	621294
chr11	62529051	62534182	602013
chr11	62538867	62554814	602946
chr11	62557442	62559478	620434
chr11	62559601	62572912	602647
chr11	62574331	62599523	603189
chr11	62600382	62609281	617947
chr11	62619449	62623357	603222
chr11	62620381	62620507	603223
chr11	62620797	62620865	603230
chr11	62621134	62621204	603229
chr11	62621375	62621440	603228
chr11	62622092	62622167	603227
chr11	62622483	62622555	603226
chr11	62622763	62622838	603225
chr11	62623036	62623103	603224
chr11	62623580	62656332	158070
chr11	62676150	62688835	118510
chr11	62744068	62752439	607582
chr11	62760295	62783313	607581
chr11	62847411	62911693	611698
chr11	62925908	63011071	610792
chr11	63057374	63079255	607580
chr11	63137256	63177766	607579
chr11	63228875	63258639	611474
chr11	63273555	63284244	606096
chr11	63304279	63313930	605092
chr11	63320241	63330851	613866
chr11	63341933	63381909	613867
chr11	63391558	63439446	609369
chr11	63448921	63527363	604249
chr11	63527363	63536247	615699
chr11	63580927	63595188	621257
chr11	63606581	63678492	600526
chr11	63678701	63684636	616019
chr11	63706473	63724791	619999
chr11	63742091	63744015	123870
chr11	63753909	63765884	608337
chr11	63766029	63933585	610400
chr11	63803402	63886643	604806
chr11	63952743	63972015	605063
chr11	63973391	63991363	607901
chr11	63991287	63993658	610470
chr11	63993745	63997488	621416
chr11	63997903	64001753	604189
chr11	64002055	64006736	601398
chr11	64008566	64011604	186946
chr11	64011950	64014415	601140
chr11	64019001	64036924	600230
chr11	64037299	64052176	603167
chr11	64058773	64067503	605720
chr11	64067829	64072242	617511
chr11	64072995	64084215	601998
chr11	64083931	64086068	618630
chr11	64085592	64089283	606583
chr11	64107675	64125006	611205
chr11	64126633	64139687	603606
chr11	64323412	64340347	607097
chr11	64358691	64369816	607096
chr11	64373645	64490669	600566
chr11	64494382	64512928	605577
chr11	64513860	64528187	608455
chr11	64532077	64546014	601516
chr11	64552389	64570686	603166
chr11	64570987	64578766	613733
chr11	64590523	64612125	613991
chr11	64619113	64647165	605888
chr11	64658608	64658718	610939
chr11	64658826	64658911	610941
chr11	64662017	64684681	616225
chr11	64692160	64701947	601644
chr11	64701942	64703365	609651
chr11	64705701	64739580	617130
chr11	64755416	64764443	614983
chr11	64781631	64789656	601175
chr11	64794910	64808044	605964
chr11	64808404	64812300	618796
chr11	64812289	64826025	602640
chr11	64844924	64851512	609374
chr11	64851693	64855870	619397
chr11	64863685	64879334	615738
chr11	64879343	64883702	603414
chr11	64883874	64885173	604575
chr11	64888101	64889606	134690
chr11	64889654	64894841	606866
chr11	64894750	64901990	608046
chr11	64937703	64940845	614030
chr11	64948843	64979477	114220
chr11	64981310	65010228	611696
chr11	65029432	65066156	620063
chr11	65082336	65089888	606132
chr11	65101322	65121733	601671
chr11	65122221	65125084	619084
chr11	65142662	65151172	610825
chr11	65154107	65180996	618337
chr11	65190268	65213011	612769
chr11	65265208	65273987	607924
chr11	65292553	65306175	607982
chr11	65306029	65325830	602090
chr11	65337947	65339359	606044
chr11	65340008	65341661	616128
chr11	65343523	65360121	619583
chr11	65360306	65363271	603940
chr11	65365227	65381692	600050
chr11	65383246	65404910	617657
chr11	65405571	65418383	602180
chr11	65421071	65431328	164014
chr11	65479722	65487075	601409
chr11	65485143	65488269	610330
chr11	65541368	65548447	614367
chr11	65554533	65564685	602313
chr11	65601433	65621172	621073
chr11	65622143	65625651	601442
chr11	65627903	65635124	606591
chr11	65633911	65640271	604633
chr11	65647307	65651212	602364
chr11	65651210	65655942	608296
chr11	65658143	65659106	605360
chr11	65659519	65668016	136515
chr11	65686896	65689034	602289
chr11	65729204	65747608	605941
chr11	65764015	65769628	618473
chr11	65769549	65771617	603811
chr11	65779478	65780976	601891
chr11	65784222	65793950	606389
chr11	65808235	65816632	608234
chr11	65819834	65836779	605591
chr11	65837742	66012215	607492
chr11	66024758	66035331	611729
chr11	66036109	66044963	612565
chr11	66045645	66051677	611288
chr11	66052050	66056614	611484
chr11	66059364	66064135	620108
chr11	66081964	66084515	606064
chr11	66097711	66104245	605965
chr11	66104809	66112575	606259
chr11	66112844	66115100	605517
chr11	66129991	66139917	602110
chr11	66188474	66194177	608554
chr11	66202545	66206319	611826
chr11	66233797	66244808	609827
chr11	66247904	66277128	606818
chr11	66278105	66301069	209901
chr11	66313865	66330805	102574
chr11	66330934	66336077	603539
chr11	66360655	66373490	603864
chr11	66384100	66397405	612409
chr11	66406173	66435851	602571
chr11	66432468	66445358	621045
chr11	66449967	66496687	604985
chr11	66512239	66610987	616109
chr11	66610911	66614023	605385
chr11	66615890	66725854	608786
chr11	66624534	66627946	612810
chr11	66790263	66818334	606436
chr11	66824317	66839488	605781
chr11	66886733	67025553	605657
chr11	67033943	67054027	109635
chr11	67056773	67069955	615126
chr11	67071000	67080063	606780
chr11	67118235	67121067	611525
chr11	67131638	67141648	607672
chr11	67159456	67165881	603761
chr11	67165653	67169329	176875
chr11	67171383	67177561	610831
chr11	67183148	67193075	613368
chr11	67195964	67202872	608939
chr11	67202980	67205153	601577
chr11	67202980	67211280	609849
chr11	67219873	67229223	608965
chr11	67250496	67258574	605555
chr11	67259238	67272834	608794
